id,title,original_title,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,original_language,status,genres,production_companies,production_countries,belongs_to_collection,collection_name,director,composer,cast_top5,cast_top5_popularity,overview,tagline,roi,is_success,release_year,release_month,release_day_of_week,release_decade,release_season,main_genre,nb_genres,cast_avg_popularity,lead_actor_popularity,nb_production_companies,is_international,is_franchise,director_nb_movies_prior,director_avg_vote_prior,director_avg_roi_prior,genre_drama,genre_action,genre_comedy,genre_thriller,genre_adventure,genre_crime,genre_science_fiction,genre_fantasy,genre_horror,genre_family,genre_romance,genre_animation,inflation_factor,budget_2024,revenue_2024,franchise_position
4552,A Tale of Two Sisters,"장화, 홍련",2003-06-13,115,15100000,1100000,7.099,1329,5.2887,ko,Released,"['Drama', 'Horror', 'Mystery']","['Bom Film Productions', 'Masulpiri Films', 'Chungeorahm Film', 'Barunson E&A']",['KR'],False,,Kim Jee-woon,Lee Byung-woo,"['Lim Soo-jung', 'Moon Geun-young', 'Yum Jung-ah', 'Kim Kap-soo', 'Park Mi-hyeon']","[1.845, 1.3164, 1.5209, 1.5536, 1.4272]","Two sisters return home after a stay in a mental institution, only to face disturbing events and a strained relationship with their stepmother. As eerie occurrences unfold, dark family secrets begin to surface, blurring the line between reality and nightmare.",Our sorrow was conceived long before our birth.,-0.9271523178807948,0,2003,6,4,2000,Été,Drama,3,1.53262,1.845,4,0,0,0,6.80411559139785,1.8808109733333331,1,0,0,0,0,0,0,0,1,0,0,0,1.73,26123000.0,1903000.0,0.0
1927,Hulk,Hulk,2003-06-19,138,137000000,245360480,5.577,6241,7.5045,en,Released,"['Science Fiction', 'Adventure', 'Action']","['Marvel Enterprises', 'Universal Pictures', 'Good Machine', 'Valhalla Motion Pictures']",['US'],False,,Ang Lee,Danny Elfman,"['Eric Bana', 'Jennifer Connelly', 'Sam Elliott', 'Josh Lucas', 'Nick Nolte']","[3.943, 10.1179, 4.64, 2.4885, 2.0634]","Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.",What if everything you were forced to keep inside was suddenly set free?,0.7909524087591241,0,2003,6,3,2000,Été,Science Fiction,3,4.6505600000000005,3.943,4,0,0,2,7.4275,9.499197573529411,0,1,0,0,1,0,1,0,0,0,0,0,1.73,237010000.0,424473630.4,0.0
14411,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,2003-07-02,86,60000000,80767884,7.0,2179,3.9314,en,Released,"['Family', 'Animation', 'Adventure', 'Fantasy', 'Action']","['DreamWorks Animation', 'DreamWorks Pictures']",['US'],False,,Tim Johnson,Harry Gregson-Williams,"['Brad Pitt', 'Catherine Zeta-Jones', 'Michelle Pfeiffer', 'Joseph Fiennes', 'Dennis Haysbert']","[13.1044, 7.3175, 6.0737, 2.108, 2.1815]","The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",The fantastic tale of his greatest adventure.,0.3461314,0,2003,7,2,2000,Été,Family,5,6.15702,13.1044,2,0,0,0,6.80411559139785,1.8808109733333331,0,1,0,0,1,0,0,1,0,1,0,1,1.73,103800000.0,139728439.32,0.0
8698,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,2003-07-11,110,78000000,179265204,5.978,4326,4.8604,en,Released,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']","['20th Century Fox', 'Don Murphy Productions', 'Mediastream Dritte Film']","['DE', 'US']",False,,Stephen Norrington,Trevor Jones,"['Sean Connery', 'Naseeruddin Shah', 'Shane West', 'Peta Wilson', 'Stuart Townsend']","[5.6813, 0.7822, 1.5743, 0.8367, 0.9938]","To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.",The power of seven become a league of one.,1.298271846153846,1,2003,7,4,2000,Été,Fantasy,4,1.97366,5.6813,3,1,0,1,6.831,1.915189555555556,0,1,0,1,0,0,1,1,0,0,0,0,1.73,134940000.0,310128802.92,0.0
10610,The Medallion,The Medallion,2003-08-15,88,38000000,34300000,5.6,1189,3.5721,en,Released,"['Thriller', 'Fantasy', 'Action', 'Comedy']","['Living Films', 'Emperor Multimedia Group', 'Golden Port Productions Ltd.']","['HK', 'US']",False,,Gordon Chan,Adrian Lee,"['Jackie Chan', 'Lee Evans', 'Claire Forlani', 'Christy Chung Lai-Tai', 'Julian Sands']","[17.5084, 1.0011, 4.3059, 1.3654, 1.5276]",A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.,Follow the mystery. Fight the enemy. Discover the power of The Medallion.,-0.0973684210526315,0,2003,8,4,2000,Été,Thriller,4,5.14168,17.5084,3,1,0,0,6.80411559139785,1.8808109733333331,0,1,1,1,0,0,0,1,0,0,0,0,1.73,65740000.0,59339000.0,0.0
14926,Uptown Girls,Uptown Girls,2003-08-15,92,20000000,44617342,6.9,1114,4.0032,en,Released,"['Comedy', 'Drama']","['GreeneStreet Films', 'Metro-Goldwyn-Mayer']",['US'],False,,Boaz Yakin,Joel McNeely,"['Brittany Murphy', 'Dakota Fanning', 'Marley Shelton', 'Donald Faison', 'Jesse Spencer']","[2.4988, 5.6005, 1.4167, 1.3505, 1.8341]","Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny to Ray - the precocious, oft-ignored daughter of a music executive - she learns what it means to be an adult while teaching Ray how to be a child.",They're about to teach each other how to act their age.,1.2308671,1,2003,8,4,2000,Été,Comedy,2,2.5401200000000004,2.4988,2,0,0,1,7.641,3.556666666666666,1,0,1,0,0,0,0,0,0,0,0,0,1.73,34600000.0,77188001.66,0.0
11023,Thirteen,Thirteen,2003-08-20,100,2000000,10128960,6.675,1749,3.824,en,Released,['Drama'],"['Michael London Productions', 'Working Title Films', 'Antidote Films', 'Sound for Film']","['GB', 'US']",False,,Catherine Hardwicke,Brian Zarate,"['Evan Rachel Wood', 'Nikki Reed', 'Holly Hunter', 'Brady Corbet', 'Jeremy Sisto']","[2.7946, 1.6073, 2.4294, 0.8152, 3.7773]","When 13-year-old Tracy befriends Evie, the most popular girl in school, her life is turned upside down as Evie introduces her to a world of sex, drugs, and money. But it isn’t long before Tracy’s new lifestyle begins to take a heavy toll on her and her family.",It's happening so fast.,4.06448,1,2003,8,2,2000,Été,Drama,1,2.28476,2.7946,4,1,0,0,6.80411559139785,1.8808109733333331,1,0,0,0,0,0,0,0,0,0,0,0,1.73,3460000.0,17523100.8,0.0
246,Zatoichi,座頭市,2003-09-06,116,2500000,34196922,7.242,957,10.6128,ja,Released,"['Adventure', 'Drama', 'Action']","['Office Kitano', 'Saito Entertainment', 'Tokyo FM', 'Bandai Visual', 'Celluloid Dreams', 'dentsu', 'Shochiku']","['JP', 'FR']",False,,Takeshi Kitano,Keiichi Suzuki,"['Takeshi Kitano', 'Tadanobu Asano', 'Michiyo Yasuda', 'Yui Natsukawa', 'Guadalcanal Taka']","[2.3517, 4.0047, 1.2802, 1.9889, 0.5086]","Blind traveler Zatoichi is a master swordsman and a masseur with a fondness for gambling on dice games. When he arrives in a village torn apart by warring gangs, he sets out to protect the townspeople.",His sword made him a hero... his courage made him a legend.,12.6787688,1,2003,9,5,2000,Automne,Adventure,3,2.02682,2.3517,7,1,0,0,6.80411559139785,1.8808109733333331,1,1,0,0,1,0,0,0,0,0,0,0,1.73,4325000.0,59160675.06,0.0
508,Love Actually,Love Actually,2003-09-07,135,40000000,250779876,7.096,7364,6.4534,en,Released,"['Comedy', 'Romance', 'Drama']","['Working Title Films', 'DNA Films', 'StudioCanal']","['FR', 'GB']",False,,Richard Curtis,Craig Armstrong,"['Hugh Grant', 'Alan Rickman', 'Emma Thompson', 'Liam Neeson', 'Martine McCutcheon']","[2.4633, 2.6703, 8.0192, 8.1703, 0.7747]",Eight very different couples deal with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London.,Love actually is all around.,5.2694969,1,2003,9,6,2000,Automne,Comedy,3,4.41956,2.4633,3,1,0,0,6.80411559139785,1.8808109733333331,1,0,1,0,0,0,0,0,0,0,1,0,1.73,69200000.0,433849185.48,0.0
153,Lost in Translation,Lost in Translation,2003-09-18,102,4000000,119723856,7.382,8049,7.2976,en,Released,"['Drama', 'Comedy', 'Romance']","['American Zoetrope', 'Elemental Films']","['GB', 'US']",False,,Sofia Coppola,Kevin Shields,"['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi', 'Anna Faris', 'Akiko Takeshita']","[2.3069, 15.9872, 2.5063, 3.8952, 0.1681]","Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",Everyone wants to be found.,28.930964,1,2003,9,3,2000,Automne,Drama,3,4.97274,2.3069,2,1,0,1,7.13,0.7348961666666667,1,0,1,0,0,0,0,0,0,0,1,0,1.73,6920000.0,207122270.88,0.0
1807,Elephant,Elephant,2003-09-20,81,3000000,10000000,7.026,2093,4.2019,en,Released,"['Crime', 'Drama']","['HBO Films', 'Blue Relief Productions', 'Meno Film Company']",['US'],False,,Gus Van Sant,,"['Alex Frost', 'Eric Deulen', 'John Robinson', 'Elias McConnell', 'Jordan Taylor']","[0.4629, 0.176, 0.5309, 0.1532, 0.0409]",Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.,An ordinary high school day. Except that it's not.,2.333333333333333,1,2003,9,5,2000,Automne,Crime,2,0.27278,0.4629,3,0,0,2,7.3805,10.82917175,1,0,0,0,0,1,0,0,0,0,0,0,1.73,5190000.0,17300000.0,0.0
10934,Under the Tuscan Sun,Under the Tuscan Sun,2003-09-20,113,18000000,58878723,6.9,962,3.628,en,Released,"['Romance', 'Comedy']","['Touchstone Pictures', 'Timnick Films', 'Blue Gardenia Productions']",['US'],False,,Audrey Wells,Christophe Beck,"['Diane Lane', 'Lindsay Duncan', 'Vincent Riotta', 'Giulia Louise Steigerwalt', 'Raoul Bova']","[5.708, 1.7695, 0.9062, 0.3695, 0.9925]","Frances Mayes, a 35-year-old professor and writer from San Francisco, decides to take a tour of Tuscany following a difficult divorce. After impulsively buying a run-down villa in the Italian countryside, she begins to piece her life back together in unexpected ways.",Life offers you a thousand chances ... all you have to do is take one.,2.271040166666667,1,2003,9,5,2000,Automne,Romance,2,1.9491400000000003,5.708,3,0,0,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,0,0,0,0,0,1,0,1.73,31140000.0,101860190.78999999,0.0
10159,The Rundown,The Rundown,2003-09-26,104,85000000,80900000,6.4,2165,3.5952,en,Released,"['Adventure', 'Action', 'Comedy', 'Thriller']","['Columbia Pictures', 'Universal Pictures', 'WWE Studios', 'Misher Films', 'Strike Entertainment', 'IM3 Entertainment']",['US'],False,,Peter Berg,Harry Gregson-Williams,"['Dwayne Johnson', 'Seann William Scott', 'Rosario Dawson', 'Christopher Walken', 'Ewen Bremner']","[5.3386, 3.2577, 6.1994, 3.1963, 1.0085]","When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.","Bulls, guns, whips, gold and one sacred cat.",-0.048235294117647,0,2003,9,4,2000,Automne,Adventure,4,3.8001,5.3386,6,0,0,0,6.80411559139785,1.8808109733333331,0,1,1,1,1,0,0,0,0,0,0,0,1.73,147050000.0,139957000.0,0.0
1584,School of Rock,School of Rock,2003-10-03,110,35000000,131098967,7.082,6155,5.0957,en,Released,"['Comedy', 'Music', 'Family']","['Paramount Pictures', 'Scott Rudin Productions']",['US'],False,,Richard Linklater,Craig Wedren,"['Jack Black', 'Joan Cusack', 'Mike White', 'Sarah Silverman', 'Miranda Cosgrove']","[7.2139, 2.1029, 1.2544, 1.764, 3.5644]","Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his straight-A students the finer points of rock 'n' roll and the power of sticking it to the man. But as the school’s stern principal closes in and the Battle of the Bands looms, Dewey risks everything to prove that rock 'n' roll can change lives.",He just landed the gig of his life: 5th grade.,2.7456847714285715,1,2003,10,4,2000,Automne,Comedy,3,3.17992,7.2139,2,0,0,2,7.645,0.7959609681159421,0,0,1,0,0,0,0,0,0,1,0,0,1.73,60550000.0,226801212.91,0.0
322,Mystic River,Mystic River,2003-10-08,138,25000000,156800000,7.743,7415,6.7197,en,Released,"['Thriller', 'Crime', 'Drama', 'Mystery']","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'NPV Entertainment', 'Malpaso Productions']",['US'],False,,Clint Eastwood,Clint Eastwood,"['Sean Penn', 'Tim Robbins', 'Kevin Bacon', 'Laurence Fishburne', 'Marcia Gay Harden']","[3.2504, 2.3658, 5.0723, 3.3, 1.6143]",The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,"We bury our sins, we wash them clean.",5.272,1,2003,10,2,2000,Automne,Thriller,4,3.12056,3.2504,4,0,0,5,7.3834,5.028253430555555,1,0,0,1,0,1,0,0,0,0,0,0,1.73,43250000.0,271264000.0,0.0
1278,The Dreamers,The Dreamers,2003-10-10,115,15000000,15100000,7.179,3074,12.4744,en,Released,"['Drama', 'Romance']","['Recorded Picture Company', 'Fiction', 'Peninsula Films', 'HanWay Films', 'Fox Searchlight Pictures', 'Medusa Film', 'Tele+']","['FR', 'IT', 'GB', 'US']",False,,Bernardo Bertolucci,,"['Michael Pitt', 'Eva Green', 'Louis Garrel', 'Anna Chancellor', 'Robin Renucci']","[1.7362, 5.614, 1.4104, 1.6566, 0.3763]","When Isabelle and Theo invite Matthew to stay with them, what begins as a casual friendship ripens into a sensual voyage of discovery and desire in which nothing is off limits and everything is possible.",Together nothing is impossible. Together nothing is forbidden.,0.0066666666666666,0,2003,10,4,2000,Automne,Drama,2,2.1587,1.7362,7,1,0,1,7.58,0.8487394957983193,1,0,0,0,0,0,0,0,0,0,1,0,1.73,25950000.0,26123000.0,0.0
7229,Ruby & Quentin,Tais-toi !,2003-10-22,85,27440000,27729359,6.693,902,2.6887,fr,Released,"['Comedy', 'Crime']","['UGC', 'Filmauro', 'DD Productions', 'EFVE', 'TF1 Films Production']","['FR', 'IT']",False,,Francis Veber,Marco Prince,"['Gérard Depardieu', 'Jean Reno', 'Richard Berry', 'André Dussollier', 'Jean-Pierre Malo']","[1.7192, 4.0608, 0.638, 0.556, 0.2297]","After hiding his loot and getting thrown in jail, brooding outlaw Ruby befriends Quentin, a dim-witted and garrulous giant. After Quentin botches a solo escape attempt, they make a break together. Unable to shake the clumsy Quentin, Ruby is forced to take him along as he pursues his former partners in crime to avenge the death of the woman he loved and get to the money.",,0.0105451530612244,0,2003,10,2,2000,Automne,Comedy,2,1.44074,1.7192,5,1,0,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,1,0,0,0,0,0,0,1.73,47471200.0,47971791.07,0.0
10719,Elf,Elf,2003-11-07,97,32000000,228500000,6.666,4523,5.7001,en,Released,"['Comedy', 'Family', 'Fantasy']","['New Line Cinema', 'Guy Walks into a Bar Productions']",['US'],False,,Jon Favreau,John Debney,"['Will Ferrell', 'James Caan', 'Bob Newhart', 'Ed Asner', 'Mary Steenburgen']","[2.8936, 2.8088, 1.5486, 1.8999, 2.1338]","When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic.",Discover your inner elf.,6.140625,1,2003,11,4,2000,Automne,Comedy,3,2.25694,2.8936,2,0,0,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,0,0,1,0,1,0,0,1.73,55360000.0,395305000.0,0.0
59210,The Mother,The Mother,2003-11-14,112,2500000,1062253,6.051,69,5.4212,en,Released,"['Drama', 'Romance']","['BBC Film', 'Free Range Films', 'Renaissance Films']",['GB'],False,,Roger Michell,Jeremy Sams,"['Anne Reid', 'Daniel Craig', 'Peter Vaughan', 'Steven Mackintosh', 'Cathryn Bradshaw']","[0.9959, 3.9473, 1.0556, 0.9475, 0.2453]","A grandmother has a passionate affair with a man half her age, who is also sleeping with her daughter.",,-0.5750988,0,2003,11,4,2000,Automne,Drama,2,1.43832,0.9959,3,0,0,1,7.269,7.664039952380953,1,0,0,0,0,0,0,0,0,0,1,0,1.73,4325000.0,1837697.69,0.0
8619,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World,2003-11-14,138,150000000,211623421,7.2,3500,4.3086,en,Released,"['Adventure', 'Drama', 'War']","['20th Century Fox', 'Miramax', 'Universal Pictures', 'Samuel Goldwyn Films']",['US'],False,,Peter Weir,Iva Davies,"['Russell Crowe', 'Paul Bettany', ""James D'Arcy"", 'Robert Pugh', 'David Threlfall']","[4.2503, 3.5417, 2.0222, 0.9832, 0.8357]","After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",The courage to do the impossible lies in the hearts of men.,0.4108228066666666,0,2003,11,4,2000,Automne,Adventure,3,2.32662,4.2503,4,0,0,3,7.8486666666666665,8.48643816897019,1,0,0,0,1,0,0,0,0,0,0,0,1.73,259500000.0,366108518.33,0.0
670,Oldboy,올드보이,2003-11-21,120,3000000,17500000,8.239,9793,16.251,ko,Released,"['Drama', 'Thriller', 'Mystery', 'Action']","['Show East', 'Egg Film', 'Cineclick Asia']",['KR'],False,,Park Chan-wook,Choi Seung-hyun,"['Choi Min-sik', 'Yoo Ji-tae', 'Kang Hye-jung', 'Kim Byeong-ok', 'Ji Dae-han']","[1.7644, 1.8788, 0.9013, 1.3095, 1.1255]","With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.","15 years of imprisonment, five days of vengeance.",4.833333333333333,1,2003,11,4,2000,Automne,Drama,4,1.3959,1.7644,3,0,0,1,7.464,-0.51126575,1,1,0,1,0,0,0,0,0,0,0,0,1.73,5190000.0,30275000.0,0.0
10588,The Cat in the Hat,The Cat in the Hat,2003-11-21,82,109000000,133800000,5.3,1772,4.7152,en,Released,"['Family', 'Comedy', 'Adventure', 'Fantasy']","['Universal Pictures', 'DreamWorks Pictures', 'Imagine Entertainment', 'Brian Grazer Productions']",['US'],False,,Bo Welch,David Newman,"['Mike Myers', 'Dakota Fanning', 'Spencer Breslin', 'Kelly Preston', 'Alec Baldwin']","[3.9691, 5.6005, 1.1424, 1.7127, 4.6864]","During a rainy day, and while their mother is out, Conrad and Sally, and their pet fish, are visited by the mischievous Cat in the Hat. Fun soon turns to mayhem, and the siblings must figure out how to rid themselves of the maniacal Cat.",Don't mess with the hat.,0.2275229357798165,0,2003,11,4,2000,Automne,Family,4,3.4222200000000003,3.9691,4,0,0,0,6.80411559139785,1.8808109733333331,0,0,1,0,1,0,0,1,0,1,0,0,1.73,188570000.0,231474000.0,0.0
